846,162,1519,194,119,997,1533,794,1261,1347,1414,908,959,622,447,633,1144,1192,1356,162,846,0,0,0,0,0,0,0,0
1132,104,501,5,543,1515,1330,83,295,642,567,1369,919,1451,66,1132,0,0,0,0,0,0,0,0,0,0,0,0,0
628,108,1371,1148,575,870,292,164,953,1530,431,1024,1197,177,313,33,159,1403,113,1415,0,0,0,0,0,0,0,0,0
171,1093,1317,541,38,520,145,1219,1503,425,137,1326,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,442,13,614,737,64,761,1070,1438,1258,719,188,645,485,1124,888,800,235,1295,0,0,0,0,0,0,0,0,0,0
498,278,1197,876,592,1384,849,980,297,873,1292,1147,861,1098,1284,667,746,878,435,1060,0,0,0,0,0,0,0,0,0
692,63,599,1293,1629,795,752,86,793,745,328,84,395,346,1395,413,0,0,0,0,0,0,0,0,0,0,0,0,0
488,1112,1184,658,63,519,109,1087,553,659,760,353,848,530,593,697,1496,1280,1088,0,0,0,0,0,0,0,0,0,0
1080,827,812,1572,708,1229,801,1565,211,623,67,1232,1578,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,88,858,604,731,883,496,829,1557,1522,738,1370,1373,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,1520,1015,732,777,1006,714,499,179,1057,-1,1307,1555,203,168,1472,254,304,1152,1400,778,0,0,0,0,0,0,0,0
1468,581,782,1327,1609,46,1215,1625,1089,1493,6,397,315,1048,340,372,373,169,55,726,579,1620,0,0,0,0,0,0,0
386,1095,1092,955,843,601,1159,1202,1408,1351,1051,68,1027,91,253,1625,1089,1271,368,0,0,0,0,0,0,0,0,0,0
635,1426,804,283,265,267,718,1593,1085,1262,763,1461,427,1017,1111,1609,1358,0,0,0,0,0,0,0,0,0,0,0,0
776,833,1227,308,1478,658,39,-1,1246,546,702,692,512,253,308,211,839,1303,0,0,0,0,0,0,0,0,0,0,0
383,988,1631,1460,131,809,1357,893,1440,1143,1605,834,624,977,325,341,405,1357,809,0,0,0,0,0,0,0,0,0,0
258,1343,1436,12,133,1423,1197,1626,1294,417,916,509,754,338,1328,1108,1022,492,1388,937,0,0,0,0,0,0,0,0,0
994,223,1635,1420,476,390,912,963,1407,261,1256,210,1521,1125,187,1544,1488,974,172,0,0,0,0,0,0,0,0,0,0
1013,1422,1250,388,1312,316,683,591,1076,852,1272,578,348,749,1299,866,989,820,1527,168,0,0,0,0,0,0,0,0,0
684,766,1618,280,307,1155,1037,125,573,706,53,585,561,343,134,1243,995,61,1019,708,323,0,0,0,0,0,0,0,0
1427,175,1427,175,972,769,1608,620,1031,139,1287,1580,1581,446,400,900,1282,1086,0,0,0,0,0,0,0,0,0,0,0
1345,1622,1203,1448,1349,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,360,1098,602,1536,392,728,660,707,441,1545,1331,483,230,1108,1238,1546,360,660,441,728,0,0,0,0,0,0,0,0
1176,606,199,1620,1633,1047,872,1021,771,490,199,1011,127,1113,570,569,327,0,0,0,0,0,0,0,0,0,0,0,0
378,488,1621,1373,187,718,1261,1347,1501,1031,1047,1016,145,488,187,718,878,567,1472,660,0,0,0,0,0,0,0,0,0
662,708,397,1199,1620,1070,1202,1451,858,997,159,278,1275,358,512,441,94,267,0,0,0,0,0,0,0,0,0,0,0
63,1192,755,783,1000,1328,1512,46,541,1113,175,67,327,1245,1287,194,1251,996,0,0,0,0,0,0,0,0,0,0,0
610,1051,953,637,955,1238,1108,498,795,338,1159,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,1461,133,870,1427,1076,1578,861,484,1611,1049,599,713,1260,1622,64,1170,410,388,866,0,0,0,0,0,0,0,0,0
371,1293,734,1635,726,466,1461,771,1331,425,1086,1606,1545,509,821,1468,793,1272,1580,139,0,0,0,0,0,0,0,0,0
1315,494,600,763,848,546,761,645,55,683,166,1456,1562,1370,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,1345,737,1111,937,1593,624,1219,184,1194,157,198,1152,624,249,188,1351,136,606,570,497,83,0,0,0,0,0,0,0
1032,253,565,1303,801,346,446,1209,829,1535,623,1496,1243,598,963,639,1392,801,1303,0,0,0,0,0,0,0,0,0,0
960,203,579,1250,447,670,265,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,113,1524,585,561,1400,131,427,1132,947,1572,1388,1415,1092,1144,210,348,0,0,0,0,0,0,0,0,0,0,0,0
912,876,383,1488,728,1511,754,1124,1006,857,792,1371,798,1395,1256,1124,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1557,769,162,1017,879,172,840,1356,1280,304,1319,569,211,1060,299,407,1503,633,328,935,211,0,0,0,0,0,0,0
1088,804,692,1242,723,1626,66,707,1532,972,715,833,1295,782,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,1096,1021,908,1486,1620,1317,134,1009,760,959,169,313,654,1357,255,-1,1420,177,292,1262,0,0,0,0,0,0,0,0
1015,1065,731,519,1184,738,553,1080,1104,339,1622,641,1395,1065,1104,839,29,483,1329,1332,38,371,989,1347,0,0,0,0,0
602,1071,1117,1414,749,1407,1057,1013,108,403,622,752,682,872,895,168,142,1508,0,0,0,0,0,0,0,0,0,0,0
1087,883,732,1307,995,1341,183,849,684,916,5,6,1408,820,785,691,1374,1258,745,485,84,0,0,0,0,0,0,0,0
200,1416,591,1358,766,627,1140,179,1533,119,248,1221,492,1330,439,592,1625,1089,1202,642,82,900,0,0,0,0,0,0,0
1085,1423,1544,714,1093,1148,922,1519,1027,373,827,601,980,1085,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,1343,1629,794,1440,336,846,413,807,706,-1,929,1227,846,400,405,-1,593,1155,800,1185,834,413,0,0,0,0,0,0
223,590,809,24,295,39,932,667,1027,10,1246,501,1048,573,360,283,12,1438,901,1048,573,235,417,590,24,809,171,0,0
696,1200,977,307,1125,1149,1618,13,847,137,1171,1628,1536,125,467,216,1530,746,1385,295,1098,1384,0,0,0,0,0,0,0
869,343,1426,143,1608,1609,323,61,127,384,1581,530,578,796,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,866,737,483,441,1414,389,1578,188,1503,1562,714,778,1520,1275,1227,1411,61,389,0,0,0,0,0,0,0,0,0,0
292,1085,1088,878,1427,127,840,360,1057,494,1315,1125,1461,1085,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1580,1581,1438,783,175,400,255,785,1171,1535,642,543,66,1368,1407,982,0,0,0,0,0,0,0,0,0,0,0,0
91,83,125,1609,341,75,253,1032,278,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,1192,1119,442,605,383,1299,800,900,1061,1440,1415,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,1215,916,1329,1124,1557,1019,575,801,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,1618,792,761,766,1123,403,764,1087,847,1176,883,1403,13,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,1621,972,1051,484,585,466,82,1287,390,410,1629,1194,1451,496,184,977,580,0,0,0,0,0,0,0,0,0,0,0
578,1284,39,869,1620,794,559,437,200,667,145,1546,177,64,814,771,1331,0,0,0,0,0,0,0,0,0,0,0,0
731,1522,315,1426,622,641,346,1395,707,1149,1370,1515,623,870,401,1303,980,1426,283,0,0,0,0,0,0,0,0,0,0
108,1416,1356,754,295,267,807,1224,1317,46,1049,599,230,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,769,908,299,164,565,1017,935,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,240,488,919,519,55,371,417,955,1488,1606,142,1282,1608,745,1505,683,1140,1002,0,0,0,0,0,0,0,0,0,0
1605,1009,666,996,413,1635,733,1605,1460,1251,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,947,994,1633,591,702,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,113,796,1380,1013,1076,658,696,1172,746,1307,1555,1625,1089,620,749,1388,553,1192,1112,113,0,0,0,0,0,0,0,0
776,168,829,833,834,134,1243,485,570,713,606,1420,793,1384,1333,834,846,697,922,776,0,0,0,0,0,0,0,0,0
1144,1092,728,661,600,10,1332,1011,937,210,821,1524,1358,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,755,490,1159,1448,280,974,501,1229,997,1071,1006,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,1496,485,1299,162,569,1173,1472,660,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,592,576,1295,1478,397,795,169,307,94,265,715,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,659,1544,84,304,598,336,1096,261,1493,1221,1530,1345,1319,1242,13,1081,0,0,0,0,0,0,0,0,0,0,0,0
798,254,63,1521,1016,1261,953,139,1436,33,343,1501,348,988,627,1326,804,0,0,0,0,0,0,0,0,0,0,0,0
199,68,492,1095,61,960,1312,5,6,718,885,63,624,1312,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,91,1478,801,1000,580,1124,1461,575,771,935,738,873,1508,605,46,1608,327,604,1478,1629,1159,378,0,0,0,0,0,0
1245,346,88,100,1411,1104,1565,1013,1319,1519,278,1032,857,1184,10,501,183,358,1079,575,0,0,0,0,0,0,0,0,0
61,499,1095,639,492,1333,1611,559,171,590,1294,137,39,708,1140,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,1403,749,764,1374,253,847,746,1371,1051,401,982,509,372,1317,746,1076,0,0,0,0,0,0,0,0,0,0,0,0
953,139,488,33,755,83,84,437,360,400,804,1293,200,295,467,919,1555,198,782,0,0,0,0,0,0,0,0,0,0
339,598,1512,1343,258,1369,249,261,328,820,348,1330,235,561,187,1451,1593,1426,1427,307,0,0,0,0,0,0,0,0,0
980,888,977,960,760,959,1172,94,1385,1258,893,530,6,1606,1199,5,0,0,0,0,0,0,0,0,0,0,0,0,0
313,313,1329,1232,119,959,1532,1123,1493,1087,667,1522,1414,763,795,1416,75,1098,0,0,0,0,0,0,0,0,0,0,0
166,852,125,1037,255,1096,1395,1515,689,1057,-1,230,1357,692,670,1526,876,1515,1243,0,0,0,0,0,0,0,0,0,0
723,1580,565,1511,601,388,624,843,697,1065,1392,407,1622,641,53,199,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,1049,955,12,265,1215,177,602,576,508,194,1633,1229,1636,1628,1581,642,86,12,0,0,0,0,0,0,0,0,0,0
164,1075,800,1194,1227,308,761,1048,1080,446,809,1326,883,1108,660,441,1315,415,821,1349,766,240,0,0,0,0,0,0,0
1347,1147,1261,866,706,1219,1035,1119,606,162,203,371,996,1407,706,435,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,267,1282,1085,211,55,136,1113,1011,1472,520,628,131,994,109,38,0,0,0,0,0,0,0,0,0,0,0,0,0
999,1405,916,133,1373,794,1368,1496,932,827,812,696,1341,63,389,885,429,610,133,0,0,0,0,0,0,0,0,0,0
1535,814,1631,1356,1280,447,1024,1605,1144,1303,592,976,67,995,1016,1260,1238,1292,1609,1408,1280,390,0,0,0,0,0,0,0
216,341,210,1224,1284,403,1139,336,512,900,1503,1572,336,1044,490,1501,1111,1625,1089,1089,1176,637,0,0,0,0,0,0,0
997,895,600,543,858,623,1093,553,829,1027,29,1488,546,1250,299,1621,315,397,1148,833,776,1370,0,0,0,0,0,0,0
1221,1593,713,718,1626,325,541,1328,699,1592,591,593,601,1272,645,675,659,666,373,1272,1382,64,1384,1422,0,0,0,0,0
496,145,1002,1017,620,1149,35,778,662,1423,1192,737,1170,800,1327,1183,922,1256,702,662,0,0,0,0,0,0,0,0,0
386,840,633,732,1009,1546,972,1197,175,340,579,846,283,1358,1271,1301,1521,0,0,0,0,0,0,0,0,0,0,0,0
113,974,1460,1275,413,1061,198,573,384,427,1203,383,1415,1400,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,1071,793,1295,1021,1202,323,1070,395,839,745,1505,871,1088,870,622,728,179,1312,861,483,1416,159,987,1295,0,0,0,0
684,1242,684,754,1242,849,834,1332,1331,1578,963,292,1287,731,1438,908,304,1112,654,796,1618,0,0,0,0,0,0,0,0
383,1200,852,495,1319,1414,183,1092,211,384,598,1546,29,763,267,172,240,573,0,0,0,0,0,0,0,0,0,0,0
1172,278,654,386,1411,198,1152,1633,1331,707,734,1625,1089,1272,660,618,1293,639,427,1172,0,0,0,0,0,0,0,0,0
179,476,1611,1326,628,874,569,184,795,606,1125,922,1578,425,1197,168,1527,1287,585,0,0,0,0,0,0,0,0,0,0
1271,666,265,5,1631,261,994,883,137,666,336,738,38,520,1626,1370,1035,1140,0,0,0,0,0,0,0,0,0,0,0
1620,63,1111,1096,1047,834,1108,940,162,6,1006,400,467,1104,575,39,578,1451,35,878,0,0,0,0,0,0,0,0,0
1295,403,1315,1192,861,1144,82,1357,134,1524,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,210,1019,466,821,960,13,12,439,1327,1173,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,1461,1075,223,-1,1544,1307,792,1555,1427,1303,683,642,194,1075,1088,1016,893,0,0,0,0,0,0,0,0,0,0,0
977,682,199,125,68,484,1621,633,769,1503,699,1415,591,1282,804,1243,972,793,839,211,1148,1592,0,0,0,0,0,0,0
1221,1176,33,1284,752,1061,708,1488,982,766,807,1119,280,800,605,1349,1065,592,988,446,0,0,0,0,0,0,0,0,0
1496,1486,483,488,963,1024,175,697,1565,827,1524,175,584,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,755,745,203,299,718,339,795,1113,1440,360,1622,873,171,1086,86,1351,1384,0,0,0,0,0,0,0,0,0,0,0
1032,1036,340,987,1238,1242,1317,308,724,658,1371,1044,1478,442,1374,602,1071,697,119,900,731,0,0,0,0,0,0,0,0
407,325,1051,248,64,512,1395,1184,1011,959,55,136,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,622,624,1066,627,801,746,1132,947,159,691,134,373,389,1275,437,1219,1155,0,0,0,0,0,0,0,0,0,0,0
723,1580,1581,216,1355,494,1280,543,1587,496,1002,715,415,749,485,541,142,1087,133,814,1139,94,976,0,0,0,0,0,0
392,46,435,1606,635,410,1405,75,996,1299,790,1448,307,166,24,1533,761,83,84,908,323,959,75,0,0,0,0,0,0
200,876,1000,848,783,1629,728,1609,1343,593,662,713,561,689,1057,67,0,0,0,0,0,0,0,0,0,0,0,0,0
857,1080,1392,870,61,1407,157,785,1423,134,109,131,895,64,675,1013,858,1622,53,1557,895,0,0,0,0,0,0,0,0
567,1535,258,371,1017,760,1333,1420,645,912,429,1147,390,1605,1262,1009,843,601,1048,0,0,0,0,0,0,0,0,0,0
1258,776,637,346,1294,348,1620,869,417,1021,623,1060,388,604,771,1246,1202,702,796,559,1202,0,0,0,0,0,0,0,0
1312,579,1608,497,955,1329,1009,304,249,1224,1232,255,706,1329,1522,1369,66,400,1049,812,0,0,0,0,0,0,0,0,0
1209,395,1368,1388,1199,1347,726,1536,871,1472,139,953,447,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,10,353,1468,696,546,341,932,1079,519,401,341,1251,833,916,253,401,0,0,0,0,0,0,0,0,0,0,0,0
1293,755,1224,1356,790,1303,1080,1221,988,68,119,567,1626,660,997,83,1358,728,200,922,188,509,1016,509,0,0,0,0,0
708,1048,576,579,798,1113,401,834,994,484,248,1331,467,304,395,437,708,658,1092,1048,1227,1524,0,0,0,0,0,0,0
691,683,415,254,1544,162,846,654,169,278,1019,1295,508,1172,696,84,1581,0,0,0,0,0,0,0,0,0,0,0,0
29,628,1024,1420,795,605,684,1472,372,1307,427,439,731,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,793,108,919,1284,1519,1112,1486,1486,1572,782,1089,1400,771,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,561,840,327,368,346,1395,999,431,602,295,1246,198,94,849,360,814,1108,760,1009,1243,785,134,0,0,0,0,0,0
1343,699,1405,1461,175,1184,127,1451,778,313,1158,35,593,1328,82,1609,857,1332,1329,1209,635,593,1512,0,0,0,0,0,0
1261,1013,512,1071,1111,1258,442,1013,1027,1044,373,1158,645,1071,1148,1111,0,0,0,0,0,0,0,0,0,0,0,0,0
637,1275,1262,1530,1037,1317,1478,1385,1357,1011,258,1330,843,641,1592,33,175,783,0,0,0,0,0,0,0,0,0,0,0
1526,216,63,1149,1125,895,1620,737,407,888,137,1113,1422,1384,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1448,801,1119,435,230,67,1238,1047,410,839,226,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,713,1635,1093,947,104,827,1242,1139,692,184,604,1621,1532,1460,1631,397,520,784,1002,0,0,0,0,0,0,0,0,0
1636,1415,847,848,211,1545,1408,499,1546,1488,1374,776,485,1022,1368,883,0,0,0,0,0,0,0,0,0,0,0,0,0
769,1104,1123,168,388,142,86,769,1606,1147,1000,100,1355,610,1341,392,1301,746,1629,1272,339,1493,1515,1176,0,0,0,0,0
1345,340,553,1086,874,715,1087,606,1199,807,1215,1173,980,1031,136,1202,1215,136,53,1622,0,0,0,0,0,0,0,0,0
299,5,113,883,483,706,573,689,1260,1333,1351,1159,916,1557,873,829,900,1192,706,0,0,0,0,0,0,0,0,0,0
255,599,726,441,1438,1608,666,1271,1426,858,1088,134,292,1060,995,858,871,1605,953,792,565,6,987,0,0,0,0,0,0
10,642,752,143,622,203,1522,38,389,1373,353,1315,908,1565,591,134,12,976,171,702,0,0,0,0,0,0,0,0,0
1095,1349,1625,659,719,569,620,1628,852,766,1057,670,714,283,1578,198,996,960,1229,627,766,1095,620,1628,852,0,0,0,0
265,139,800,1414,590,763,61,400,885,624,1021,977,1049,1287,1436,490,125,940,1501,1280,265,139,0,0,0,0,0,0,0
543,1111,446,1319,131,812,1009,1017,755,929,935,794,667,932,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,866,682,724,955,66,46,1388,1580,723,1315,336,145,639,323,235,1312,963,723,1580,0,0,0,0,0,0,0,0,0
307,541,1618,253,1096,466,343,1070,328,390,1197,1562,876,1294,383,1143,328,1032,1369,0,0,0,0,0,0,0,0,0,0
492,570,541,1371,733,1427,870,809,1536,601,633,1416,1299,761,447,199,496,386,0,0,0,0,0,0,0,0,0,0,0
706,713,346,1373,575,1625,578,39,1095,760,35,1315,494,1085,785,713,996,199,157,0,0,0,0,0,0,0,0,0,0
61,1618,292,807,1451,55,876,723,1382,1370,1415,1580,1272,723,1422,793,1351,200,1197,1415,1032,901,820,1019,292,55,0,0,0
1123,1176,315,1405,484,1620,559,1405,137,1622,871,1088,1089,1505,561,670,325,546,869,1260,908,684,0,0,0,0,0,0,0
1606,358,591,360,1427,100,847,1403,579,1472,732,916,697,485,490,400,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,1092,707,1229,1343,1242,267,519,963,728,1358,752,541,1448,689,1155,1520,210,0,0,0,0,0,0,0,0,0,0,0
1496,624,675,800,68,839,1209,1080,1066,83,1621,661,372,642,726,386,1426,413,1209,86,0,0,0,0,0,0,0,0,0
313,446,142,715,1125,1245,46,737,1096,336,590,755,692,1478,1608,827,1631,1119,1117,1192,1075,755,590,1096,0,0,0,0,0
1511,1075,1139,134,714,620,172,1243,1022,778,849,602,846,1087,1326,628,1461,1275,1622,641,343,67,164,-1,1093,0,0,0,0
109,338,437,265,666,598,125,1503,168,1527,580,184,497,10,508,874,976,1144,1011,702,91,24,0,0,0,0,0,0,0
33,299,1016,1392,82,280,395,1331,159,33,175,783,447,769,88,932,407,1349,769,0,0,0,0,0,0,0,0,0,0
1369,258,1535,1400,1148,1202,1609,1000,658,814,654,384,488,1246,940,1400,169,1104,683,1626,169,0,0,0,0,0,0,0,0
113,994,776,1633,1317,1149,699,530,601,1368,1628,988,327,833,383,1173,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,872,1384,749,1636,1565,307,1438,839,211,1282,1215,1374,733,1533,442,1048,1347,1215,0,0,0,0,0,0,0,0,0,0
1256,888,857,467,1287,403,108,719,1221,248,13,29,1440,543,645,403,1629,1224,1086,1071,959,1629,509,0,0,0,0,0,0
1227,1006,415,1328,929,1108,1203,1199,1227,1295,200,371,63,755,1199,1271,254,1015,187,1388,635,1271,1580,254,0,0,0,0,0
724,763,1330,843,1284,12,960,834,614,323,600,235,1572,308,1232,1488,821,792,323,614,1143,0,0,0,0,0,0,0,0
1526,1536,1047,599,922,435,804,1345,348,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,1200,328,1140,1416,935,570,499,553,188,1456,989,1027,1532,1307,840,852,662,858,1371,1098,1051,1037,553,188,499,0,0,0
764,1578,1555,1251,895,660,179,1112,873,1557,139,327,216,734,1170,1385,1035,139,0,0,0,0,0,0,0,0,0,0,0
1530,567,569,1593,718,584,1013,389,388,75,795,392,1486,633,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,1414,879,390,1329,512,1522,900,397,1079,1611,794,848,746,1395,127,1280,809,1031,1329,1219,1546,0,0,0,0,0,0,0
708,1044,639,131,883,866,667,403,108,623,1333,1021,1303,304,145,912,771,0,0,0,0,0,0,0,0,0,0,0,0
593,1319,38,483,987,1294,520,738,492,133,1355,1049,977,278,66,1592,417,576,136,0,0,0,0,0,0,0,0,0,0
782,1301,606,696,937,766,761,368,870,401,604,1544,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,113,994,761,606,645,876,187,604,1436,1580,83,84,339,1176,1312,1303,783,1472,929,373,1357,1176,339,0,0,0,0,0
999,1546,1076,584,658,1478,442,1096,995,874,955,541,327,1246,900,591,796,488,919,847,1478,497,0,0,0,0,0,0,0
1140,874,1468,1215,1629,1203,728,100,749,1140,384,1243,814,304,834,336,922,1275,1221,901,873,749,100,764,0,0,0,0,0
417,637,1368,12,800,1319,198,1065,254,368,494,1315,1111,807,570,912,86,1242,1108,198,0,0,0,0,0,0,0,0,0
960,1620,1545,1171,1326,1317,35,982,1070,846,1605,1605,408,127,1622,403,633,1400,1229,1047,1070,846,0,0,0,0,0,0,0
708,585,5,67,1155,785,1294,283,1155,313,610,1292,1144,1369,24,1626,997,446,731,1635,169,576,0,0,0,0,0,0,0
184,622,61,1527,134,1282,198,1347,1522,1095,1631,1451,1351,940,618,840,618,1284,137,706,670,1123,0,0,0,0,0,0,0
253,1032,1371,559,1493,66,1088,372,1608,6,392,157,230,490,869,1329,1503,874,378,795,0,0,0,0,0,0,0,0,0
166,684,1031,1606,734,1373,496,782,1098,109,1048,580,340,963,1448,734,682,1374,389,692,139,1119,1448,963,0,0,0,0,0
718,888,492,820,143,1438,553,1262,976,425,553,675,216,1511,1036,798,425,0,0,0,0,0,0,0,0,0,0,0,0
1526,883,766,639,1345,1508,1079,707,883,1238,661,467,278,1079,1060,1329,142,235,1519,1618,10,0,0,0,0,0,0,0,0
1132,55,1392,763,935,895,801,1423,578,792,1456,162,1496,341,1013,1035,719,223,1385,1488,223,0,0,0,0,0,0,0,0
183,561,1000,94,1530,431,441,714,1280,483,697,1628,760,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,119,1184,745,1209,627,13,839,172,738,371,240,662,1066,133,1170,1333,1620,843,627,0,0,0,0,0,0,0,0,0
713,194,1192,857,1086,861,713,267,1557,299,108,295,75,599,1049,977,1037,75,996,1011,437,29,29,0,0,0,0,0,0
602,63,168,1287,1260,1048,315,579,879,546,1427,519,1440,1349,68,702,1027,543,870,1358,0,0,0,0,0,0,0,0,0
635,872,1009,590,726,159,1139,754,1024,790,654,871,667,989,1256,959,760,858,1113,1370,601,658,520,667,635,0,0,0,0
323,1328,179,427,893,769,1183,569,1250,691,1019,1017,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,1172,1407,827,466,1415,371,1125,33,641,53,397,338,614,104,620,1044,410,1271,1609,724,258,0,0,0,0,0,0,0
1395,600,1085,1512,1331,1524,600,1085,400,405,200,498,501,386,1426,980,249,429,593,0,0,0,0,0,0,0,0,0,0
203,812,1093,328,624,1016,261,1021,64,407,1071,1152,567,1124,1006,307,0,0,0,0,0,0,0,0,0,0,0,0,0
793,447,1414,390,833,485,530,1461,360,91,683,804,512,175,1002,164,164,1219,292,82,1057,1636,0,0,0,0,0,0,0
415,1565,46,1117,737,1112,628,565,953,1117,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,1197,1505,1149,395,188,308,39,829,972,435,821,916,581,265,627,280,659,778,1408,0,0,0,0,0,0,0,0,0
210,893,498,576,1345,1358,601,843,876,1104,766,175,338,1245,1144,766,1633,0,0,0,0,0,0,0,0,0,0,0,0
790,1229,187,230,1501,408,1382,1227,829,878,139,999,1611,1631,1636,255,1478,1173,1501,1546,1219,1076,0,0,0,0,0,0,0
441,143,133,1307,1258,1374,63,1370,715,119,133,1262,82,879,1535,484,108,1021,429,610,172,793,0,0,0,0,0,0,0
13,847,1111,1061,494,734,137,1403,1625,778,1405,1194,389,12,348,1416,1555,415,468,1411,1086,327,0,0,0,0,0,0,0
512,384,1282,937,203,1006,1124,1532,937,94,1626,833,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,1522,162,1608,1385,592,935,900,1202,846,1526,592,1284,807,1197,746,446,1587,570,839,211,935,846,0,0,0,0,0,0
814,1388,1580,35,1125,1557,10,199,667,265,1299,325,895,916,1496,1149,1461,1384,1152,198,1203,1158,0,0,0,0,0,0,0
641,1536,1143,771,974,168,1060,1426,368,1628,1317,852,159,280,635,974,0,0,0,0,0,0,0,0,0,0,0,0,0
761,1071,1044,1065,431,530,1609,728,654,1251,164,497,447,508,1448,795,980,1292,702,1351,1369,761,1071,637,0,0,0,0,0
1095,61,940,1472,1232,1171,1108,1238,388,749,1343,10,1088,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1400,1272,400,-1,1503,157,490,261,599,1049,64,737,1374,718,1593,691,316,427,1611,639,1155,492,1581,1272,0,0,0,0
605,659,627,520,38,353,633,714,1508,1327,760,407,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1002,541,1085,339,1243,1530,675,467,113,624,567,328,1022,600,336,1544,0,0,0,0,0,0,0,0,0,0,0,0
378,386,323,1357,1123,1562,581,253,812,827,733,883,86,307,1176,1113,134,1562,602,0,0,0,0,0,0,0,0,0,0
283,1519,858,591,258,1438,982,198,858,543,395,989,188,798,1512,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
235,39,253,1036,1031,901,1048,1303,392,46,1423,1287,12,1070,1183,66,785,134,776,872,75,1199,509,833,776,0,0,0,0
932,584,1242,1414,1013,857,68,1024,963,1460,29,131,223,1112,988,708,801,1422,1227,1511,0,0,0,0,0,0,0,0,0
553,1392,792,1093,1293,1319,-1,614,683,1326,1546,697,1147,1261,1496,1009,724,575,1079,1147,0,0,0,0,0,0,0,0,0
618,869,1622,53,1527,719,1312,1301,304,496,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,1618,546,579,692,873,919,1341,315,346,488,313,713,501,1280,1572,24,476,1420,888,0,0,0,0,0,0,0,0,0
254,661,1486,466,1355,142,1246,1170,6,565,1096,169,267,662,977,1407,1408,0,0,0,0,0,0,0,0,0,0,0,0
604,1140,996,1565,1524,6,642,439,100,1545,1087,707,1032,929,67,559,5,519,1017,1315,1172,0,0,0,0,0,0,0,0
